tempo,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc_delta1,mfcc_delta2,mfcc_delta3,mfcc_delta4,mfcc_delta5,mfcc_delta6,mfcc_delta7,mfcc_delta8,mfcc_delta9,mfcc_delta10,mfcc_delta11,mfcc_delta12,mfcc_delta13,mfcc_delta14,mfcc_delta15,mfcc_delta16,mfcc_delta17,mfcc_delta18,mfcc_delta19,mfcc_delta20,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,tonnetz7,tonnetz8,tonnetz9,tonnetz10,spectral_contrast1,spectral_contrast2,spectral_contrast3,spectral_contrast4,spectral_contrast5,spectral_contrast6,spectral_contrast7,spectral_contrast8,spectral_contrast9,spectral_contrast10,spectral_contrast11,spectral_contrast12,spectral_contrast13,filename_label,manele
99.38401442,0.25143895,0.3545717,0.2907152,0.39556685,0.31755322,0.30099407,0.32703993,0.28005812,0.38931614,0.36621302,0.3417708,0.32855788,0.21018557,2933.792163,2840.885812,6486.62329,0.132396705,-42.529762,68.21769,2.005286,10.635997,3.257353,5.4164586,-3.1473675,9.213775,-4.152751,3.760053,0.82243264,4.1174965,-1.5588338,5.1018157,-1.5724086,3.0435925,-1.1159577,4.5440583,-3.0523837,-2.8467956,2.67e-09,4e-09,1.42e-09,-9.17e-10,-1.83e-09,4.17e-10,-1.38e-09,2.17e-09,-1e-09,1.08e-09,4.17e-10,-1.42e-09,9.59e-10,-7.5e-10,4.17e-10,1.46e-10,4.17e-10,-1.46e-09,-8.34e-10,1.67e-10,-0.045395649,-0.054655255,0.033964404,0.022245187,-0.001990135,-0.004409483,17.9128117,13.71355471,18.82760656,19.44145302,18.7795854,17.43355776,48.66431065,1.0
143.5546875,0.35025144,0.38330802,0.39076412,0.32111573,0.4107581,0.35442585,0.49326676,0.3686852,0.2847847,0.3337989,0.34192023,0.42918622,0.24796227,2373.399224,2551.376138,5291.618688,0.100429631,-31.553526,88.55782,-1.4880223,14.83361,-0.17714083,13.669775,-3.6867805,9.052235,-2.6850805,6.9088492,1.537766,7.392368,-0.21243209,1.4490284,-3.0236428,0.67134315,-6.229648,3.4744322,0.5759611,4.143141,-0.000681337,0.000311299,7.81e-05,-0.000420522,0.000145912,1.7e-05,0.000302309,4.82e-05,-0.000195259,9.84e-05,9.29e-05,6.03e-05,-0.000107458,-9.37e-05,-1.87e-05,0.000245392,0.000138936,-0.00023688,0.000104813,-0.000165046,0.054939458,-0.047527863,0.00772542,-0.027763259,-0.000420588,0.010220738,17.61307126,14.6508003,17.49736684,17.6867802,18.95413178,17.39784741,48.70429848,1.0
151.9990809,0.46351668,0.34878814,0.38440815,0.35768053,0.5529071,0.4192447,0.31398395,0.37181634,0.36131138,0.4493624,0.34122455,0.39213488,0.2170987,3109.783717,2773.808754,6395.597308,0.162424015,-36.430862,56.357494,1.5034851,24.648252,-2.1867476,16.372583,1.481239,8.118797,-1.3748478,2.3019257,-3.229683,3.8378356,-3.7507873,3.5572329,-1.7164525,2.3361666,-4.5032616,0.42555285,-3.56954,1.3602269,0.000802714,0.00103699,0.000786324,0.000486636,0.000237444,8.26e-05,4.73e-06,-3.83e-05,-7.04e-05,-8.4e-05,-6.08e-05,-2.49e-06,6.03e-05,8.93e-05,6.96e-05,2.19e-05,-1.57e-05,-1.89e-05,4.81e-06,2.77e-05,0.059031546,0.007475632,-0.021367727,0.059760716,0.011593859,0.000232887,15.45070573,14.91958247,17.65462709,17.97783763,17.4980453,17.49397741,48.11915438,1.0
143.5546875,0.41738564,0.31699196,0.42020887,0.28674102,0.42472723,0.40753588,0.24102621,0.2476074,0.21754394,0.32226646,0.3193929,0.29427278,0.19181614,2913.268975,2843.793733,6351.149872,0.131244812,-62.803833,69.76812,11.059063,12.198617,-3.6887906,6.8313427,-3.160895,1.4602487,-9.697009,3.6696882,3.2735298,5.90424,1.1274588,2.988341,-1.0396321,0.9441259,-2.9232116,1.6401004,-4.518647,4.305477,-0.000398248,-0.000394432,-6.26e-05,0.000119311,8.38e-05,3.39e-05,9.69e-05,0.000185171,0.00017133,3.97e-05,-8.78e-05,-8.29e-05,2.49e-05,0.000108001,0.000110081,9.35e-05,0.000140643,0.000201913,0.000154128,2.59e-05,0.036921012,0.087016971,-0.024882514,0.012458613,0.00238636,0.009180953,16.64568876,14.9847055,19.58373401,18.76197211,19.32386082,18.18539736,48.5847469,1.0
117.4538352,0.38602296,0.4306518,0.3423123,0.39718923,0.4006369,0.34886262,0.3703921,0.39164412,0.5457816,0.5087877,0.4312477,0.45076063,0.20574974,2486.521145,2732.905124,5723.534883,0.099126972,-63.93866,81.73946,6.82521,17.950277,6.8849907,11.878246,-0.037230432,8.282615,-0.81804645,8.902931,1.5577129,5.4402003,0.5444114,4.300706,0.4620967,4.8157372,-3.3484623,3.2251842,-4.2327743,-1.9570674,-0.001623824,-0.000465192,0.001880211,0.001464365,0.000163849,6.6e-05,0.000235391,-8.42e-05,-0.000427391,-0.000600461,-0.000480653,-0.000131941,0.000273032,0.000426443,-3.92e-05,-0.000301593,0.000131262,7.08e-05,-0.000388223,-0.000323524,-0.027818442,-0.036444831,-0.062263157,0.043519697,0.002512281,0.001149794,16.33759968,14.19035614,17.36869562,17.3103682,17.89964833,16.95087851,48.06754494,1.0
99.38401442,0.4512785,0.50764936,0.4415471,0.38408852,0.37152427,0.34504318,0.40566182,0.33231592,0.3477971,0.3656041,0.40481246,0.55802697,0.22452591,2323.065714,2428.774489,4925.509528,0.102891819,-34.75976,90.259674,-12.316464,20.902813,4.246499,8.090687,-3.3558009,7.763864,-2.8861575,5.9200397,0.986546,5.5122595,-0.4439374,1.3284177,-2.0268307,1.5460949,-4.723943,2.2729585,-1.5103034,1.4279873,0.002636151,0.002932305,0.001193289,-0.000215871,-0.000620893,-0.000355337,-8.78e-05,-5.78e-05,-6.84e-05,2.91e-05,0.000127458,9.96e-05,1.99e-06,-4.33e-05,-2.61e-05,-2.44e-06,3.55e-05,0.000119284,0.000183211,0.000119789,0.035759734,-0.029545752,0.010693019,-0.026570063,-0.000625542,0.01298072,17.3132055,13.96020275,16.86233876,16.61208327,17.35661078,16.80821823,48.7635172,1.0
117.4538352,0.41538918,0.42089495,0.31542695,0.37425274,0.3649152,0.54031277,0.421484,0.37192848,0.41320732,0.3702097,0.44303185,0.32465947,0.23157121,2521.96194,2713.522155,5762.625237,0.100494642,-49.914925,81.24764,7.374257,16.306826,0.92836756,8.677081,-2.8921773,5.2880287,-2.7422037,4.84705,2.9923217,4.90012,2.195254,3.6122928,-1.2653474,-0.25912127,-4.520979,1.783252,-3.0539281,1.6263509,0.010882916,0.003331413,-0.0004332,0.001601429,0.001533874,-0.001387124,0.000371964,-0.001815108,-0.000831774,-0.000175859,-0.000741911,9.66e-05,-0.000663459,0.000384676,0.000688652,7.89e-05,0.000314449,0.000133968,-0.000195326,0.000182554,-0.073731271,0.020826421,-0.02889188,-0.008086174,0.006858692,-0.007780273,19.40679605,14.64135727,18.42483516,17.93093046,18.59557187,17.85002268,47.89017991,1.0
103.359375,0.4494009,0.29208082,0.37023258,0.31427044,0.38716823,0.2763911,0.29179946,0.3587471,0.32581067,0.43000415,0.34338078,0.45737067,0.2068809,2704.709314,2777.245247,6065.088176,0.110091278,-51.671574,74.015884,10.62807,17.745333,0.85862935,7.867301,-0.46474162,5.3922505,-7.202657,3.2572186,-1.8505697,2.7700624,-0.9271897,2.108337,-4.0609927,1.104879,-5.4207964,-1.8545674,-4.006392,-3.0133333,5.61e-09,-1.4e-09,-1.32e-09,0.0,1.05e-09,1.49e-09,0.0,7.02e-10,-1.58e-09,-1.49e-09,4.39e-11,-1.75e-10,1.4e-09,-1.27e-09,-1.49e-09,5.7e-10,3.07e-10,-3.51e-10,8.77e-11,-1.8e-09,0.099494871,-0.003686279,0.00794161,0.068622838,-0.007568776,0.005153282,19.08289604,15.45330527,18.15599823,18.2055438,18.211613,17.48502588,47.89139372,1.0
143.5546875,0.5024552,0.54166186,0.34161416,0.38118726,0.31456152,0.3923392,0.31210732,0.33234203,0.370675,0.37489843,0.47274733,0.37184072,0.218896,2929.445956,2916.40542,6551.855846,0.12912916,-37.057415,66.808044,8.803621,17.671339,10.007658,13.874215,-4.2583265,3.2121234,-3.4434395,2.116046,3.477628,4.443383,-2.3596063,2.8454792,-0.6804025,0.8860598,-5.630717,0.3087184,-4.153238,-0.82693154,-0.005247504,0.001716149,0.000192794,-0.000441232,0.000567416,5.09e-05,0.000367192,0.000208193,0.000313053,0.000917576,0.000991141,0.000555236,0.000443001,0.000103016,-0.00015477,-0.000452587,-5.11e-05,-0.000266896,0.001241536,0.000462467,-0.064319033,-0.00473613,-0.031309485,-0.003490269,0.008507043,0.003462041,15.20558731,15.01023978,18.0006612,17.72111589,18.82393383,17.26569236,47.50555473,1.0
123.046875,0.4985958,0.36161163,0.43775934,0.48000756,0.3528772,0.3566208,0.4252425,0.5376969,0.42353442,0.3679381,0.3900092,0.50785315,0.22413108,2300.857384,2600.508783,5264.508747,0.067360498,-83.97327,91.93786,4.3486814,16.83283,14.082549,15.633518,2.5151656,9.103576,-4.468478,10.701008,2.9690936,4.717239,-3.7958622,6.957646,-0.40714976,2.236625,-0.41660097,4.9066586,-0.5719047,3.1183302,8.66e-06,2.04e-06,-1.15e-05,-5.87e-06,9.56e-06,9.02e-06,-6.51e-06,-1.11e-05,2.77e-06,1.19e-05,1.22e-06,-1.14e-05,-4.99e-06,9.6e-06,8.1e-06,-6.76e-06,-1.02e-05,3.25e-06,1.11e-05,4.99e-07,0.009719383,0.040138427,0.055052075,0.042360375,-0.014629141,-0.005731849,23.18861219,15.62344259,18.67209591,18.24538978,18.20375568,16.27600634,48.30706958,1.0
143.5546875,0.2820589,0.40223524,0.3663988,0.29352108,0.32161286,0.35426158,0.6002345,0.34336725,0.30982763,0.3947238,0.28632483,0.32900822,0.1451093,2622.077931,2701.854888,5615.921421,0.091730029,-151.65009,78.31551,19.304405,11.179093,-3.2998517,-0.2060046,0.044124197,4.617813,-10.60703,7.9011264,-2.8795571,-0.81221306,2.1465423,5.0804343,0.28856197,3.6029449,2.8635008,8.998152,5.2077575,9.46701,-0.033317976,-0.01157545,-0.002316892,-0.00153069,0.001717245,-0.001038164,0.000187559,-9.02e-05,0.001332811,0.000596113,0.001654636,-0.000286324,0.001344947,0.000223759,-0.000430477,-0.000464569,-0.000384944,-0.000892503,-0.000276506,0.000537932,0.122932398,-0.144547231,-0.058870271,-0.24000002,-0.023893893,0.049199608,22.27485048,17.7883655,20.51445769,19.41945311,18.50948006,17.42802154,47.18811418,1.0
151.9990809,0.28548288,0.25555232,0.2701674,0.34049147,0.3341306,0.45043558,0.39019516,0.5761476,0.54510134,0.36102074,0.36206463,0.27970672,0.22714427,2031.463285,2303.160712,4412.518773,0.069151326,-149.04472,103.99712,28.143143,4.103084,11.433999,14.962377,-8.898683,9.461845,-0.88119817,10.040849,1.8702729,-0.2842748,-4.0713916,-2.3309035,2.16625,5.2813244,3.8564658,10.8939495,5.93979,5.999533,-1.43e-08,4.29e-09,2.33e-09,1.16e-09,9.84e-10,1.61e-09,-2.68e-10,-5.37e-10,-7.16e-10,2.68e-10,-9.84e-10,-8.95e-10,7.16e-10,8.05e-10,1.21e-09,1.16e-09,-3.58e-10,3.58e-10,7.16e-10,7.16e-10,-0.164518319,0.070606656,-0.041083683,0.011404397,-0.016277086,-0.005592245,22.91808045,16.99238194,21.36073418,20.89499985,21.35865283,18.8424258,48.2233082,1.0
172.265625,0.47643596,0.4054923,0.35379586,0.38907412,0.34847718,0.4133196,0.35634938,0.3800243,0.41928688,0.4372143,0.5759973,0.48861966,0.23417342,2610.167269,2729.435333,5722.661827,0.106711855,-86.985756,79.81439,12.767284,11.9460535,9.202485,8.123833,-2.0239215,4.8908124,-0.24036853,6.4421844,0.36604536,5.6783752,0.028455311,5.1593657,0.813373,0.28337,-1.6860523,3.1634915,-3.433444,3.8209367,-7.92e-09,-2.97e-09,-3.71e-09,-7.43e-10,-4.95e-10,4.95e-10,5.57e-10,3.71e-10,1.49e-09,1.24e-09,9.28e-10,7.43e-10,1.42e-09,-7.43e-10,-1.24e-09,1.11e-09,1.24e-10,2.48e-10,1.67e-09,-4.95e-10,-0.046143506,0.009600715,0.051397728,-0.015231653,0.008284774,-0.006819034,19.44836752,14.48407194,17.9664119,17.48818797,18.58909816,18.73950266,49.17105112,1.0
184.5703125,0.34860665,0.4174031,0.5348608,0.7030874,0.45012066,0.42759922,0.41434518,0.3666111,0.37674987,0.4190502,0.5258597,0.36998618,0.22651963,2854.46762,2846.190607,6287.555611,0.108400712,-91.395874,67.23291,19.450203,17.585258,7.8548365,14.165692,-0.24312155,12.01443,-2.367637,3.8174896,2.2226102,5.292195,-2.9573283,-1.328593,-1.0414283,-1.4774034,-4.972537,2.8343863,-2.7948544,3.3639333,-0.048926976,-0.009372111,-0.000111271,-0.001796427,0.00262048,0.002642651,0.001446807,-0.001444262,0.002358193,0.001521832,0.002643551,0.00271294,0.002955593,0.001138421,4.89e-05,-0.001618124,-0.000516064,0.000459252,0.001154176,-0.001916745,-0.038092618,0.006510416,0.020382203,-0.047779759,0.012822457,0.019527467,19.1177358,14.46229065,17.5208514,17.78160341,17.7719602,16.52401255,47.43996798,1.0
123.046875,0.41164076,0.4139788,0.26097244,0.3278894,0.26714844,0.43638423,0.348566,0.22432084,0.28031972,0.32923234,0.42975524,0.29430622,0.16391484,2445.497629,2801.964394,5717.924664,0.08430315,-107.29749,91.473595,21.529047,12.663247,10.791095,5.858037,5.9546328,-0.9033332,-1.2434171,10.476784,-8.279178,2.1222634,-3.8174667,0.8904104,-6.861981,-0.099177495,-4.3559446,0.58677673,-0.5858593,4.8218226,1.08e-08,-6.74e-10,-3.71e-09,-2.78e-09,-3.37e-10,9.27e-10,3.37e-10,5.48e-10,1.07e-09,3.37e-10,7.59e-10,-4.21e-10,-4.21e-10,-5.9e-10,8.43e-10,9.27e-10,-8.43e-11,6.74e-10,-7.16e-10,9.27e-10,-0.148006305,0.089868181,-0.077440842,-0.103861688,0.025818647,-0.000324447,21.54836423,16.52520996,19.64050527,20.11006036,19.77072452,18.5712644,48.03621049,1.0
161.4990234,0.42105666,0.32707438,0.4530703,0.51186013,0.36358252,0.40049005,0.32111308,0.38409466,0.27094254,0.2564004,0.26703256,0.28072923,0.11947445,2710.007637,2737.098359,5935.649558,0.112973795,-99.71884,78.15646,0.47340977,14.92203,-5.5515685,6.03048,-1.413516,2.7827096,-10.947151,7.127246,-6.5056076,2.917947,-4.5972633,-0.2580991,-10.952491,4.4345202,-8.210495,3.3459682,-5.842974,5.895174,0.013943687,-0.002319592,0.001229806,0.000666406,0.000299345,0.000615026,0.000641132,0.000933344,0.000159487,-0.000483546,-0.000614995,0.000721178,4.67e-05,-0.000417619,1.83e-05,7.94e-05,-0.000293063,-0.000405113,-0.000855466,-0.000144433,-0.016241031,0.085934564,0.04056642,0.019695943,-1.55e-05,0.012325839,18.25133234,14.12902675,17.1662655,16.45358433,17.08497553,17.5663932,59.86575421,1.0
123.046875,0.35229638,0.28178626,0.3413981,0.3208617,0.4757106,0.2990283,0.20889993,0.29003143,0.3680666,0.50078636,0.3375058,0.30361906,0.1957839,2464.833406,2589.180327,5342.137222,0.110561971,-60.70098,84.08095,-7.8146415,7.192867,1.5478246,-0.09467172,-4.775287,0.48068693,-6.561109,0.424363,-7.5990653,1.0643009,-5.7129707,1.5931344,-0.96589744,0.3381985,-0.7748459,4.881173,-3.1613102,0.10145916,-0.007653195,-0.008221534,-0.006035326,-0.002546704,-0.004191052,-0.000312909,-0.000813592,-0.000866682,-0.00010461,-0.000598718,-0.000818908,-0.001001906,2.53e-05,0.001256106,-0.000348005,-3.68e-05,0.000609942,-0.000391539,-0.000393314,0.00067751,0.074074171,0.003922975,-0.069012652,0.062403676,-0.009003016,0.016194785,17.04226975,15.57975589,18.21808911,18.40133715,18.84471798,17.87313348,49.24406435,1.0
107.6660156,0.3998523,0.32604164,0.41879383,0.35290775,0.30838892,0.31433126,0.2611292,0.28447092,0.26275393,0.37830234,0.3585971,0.36261865,0.23722333,2640.554093,2779.395836,5947.14692,0.113950068,-38.98347,80.26679,4.412103,9.592824,6.573627,6.034047,0.54688466,5.70447,-6.151392,-0.18221514,-3.7273066,-3.9820476,-6.13291,-1.3077785,-4.439778,-4.5152817,-6.921134,-0.3158798,-5.2698894,-1.0118055,-1.14e-08,2.85e-09,-1.07e-09,3.57e-10,2.54e-09,1.52e-09,-1.96e-09,-2.68e-10,1.78e-09,1.11e-09,0.0,-5.8e-10,-1.07e-09,-1.16e-09,1.34e-10,-9.81e-10,1.52e-09,-2.9e-10,-2.68e-10,8.03e-10,0.027278953,0.037677137,-0.004487229,0.00045413,-0.004756289,0.00700913,16.23805392,15.13297712,17.583058,18.17756781,17.96549062,16.92082827,46.55301149,1.0
135.9991776,0.33504575,0.34719115,0.3542959,0.3260603,0.42274144,0.41540748,0.56405944,0.43351617,0.3575195,0.34956744,0.36080596,0.4423651,0.29210678,2739.725594,2914.124857,6380.114132,0.104577551,-23.932772,74.66956,14.898799,16.186083,9.42775,6.6496067,-1.8991417,7.8382397,-3.8362284,1.2939043,-0.98270637,3.2405725,-2.3246448,0.2742601,-1.7482555,-3.4676604,-3.2071507,5.196838,2.8221753,9.086206,0.0,-4.32e-09,-7.56e-10,-3.46e-09,-8.64e-10,1.19e-09,-2.16e-10,2.81e-09,-1.35e-09,-1.51e-09,1.67e-09,-1.08e-09,6.48e-10,7.56e-10,-9.72e-10,5.94e-10,1.3e-09,6.48e-10,-5.4e-11,-5.4e-10,0.026571214,-0.044668768,0.012889495,-0.012010479,-0.008385924,-0.007432917,16.84955745,14.10773047,17.16069237,17.56468649,17.73309874,16.46770649,47.02018874,1.0
99.38401442,0.36011678,0.39022306,0.43855134,0.3545731,0.3936614,0.3320534,0.4352334,0.40789986,0.3991108,0.43036127,0.40737215,0.59332055,0.20310237,2756.526235,2797.615005,6016.667632,0.100417626,-67.49831,78.65439,12.946835,18.50076,9.09759,8.672971,5.7040515,8.550907,-3.26038,8.961817,0.37805015,3.2748258,-0.39001256,1.6066207,-1.1042267,1.5044922,-4.3831573,-1.8058125,-3.9031148,-0.58685625,0.004850853,0.003953136,-0.002861314,0.000539398,-0.001158193,0.000443288,-0.001973337,0.000757335,-0.002817412,-0.000991084,-0.000676457,-0.001668793,-0.000166261,-0.001362999,-0.000890228,-0.001403817,-0.000759963,-0.000161967,0.00120557,-0.00012209,0.077698376,-0.035451866,0.045752126,0.003528648,0.003033163,-0.012534684,20.74213929,15.51850871,17.73372637,18.49477273,17.72922575,17.14025136,48.25530752,1.0
151.9990809,0.3344003,0.34268785,0.30286422,0.36508662,0.36676303,0.48498884,0.3981492,0.35929704,0.44221422,0.48198727,0.5703312,0.38369524,0.21588956,2907.49866,2809.925315,6277.075171,0.12118921,-43.6651,68.86941,5.955633,23.30503,6.557691,7.3265386,0.7776023,7.107308,-2.925739,7.649047,0.9643189,4.616038,-1.1289749,4.226688,-3.6096332,2.8144076,-4.269382,3.0880353,-3.4595582,1.9449779,0.001061168,0.001486776,0.000957926,0.000306663,-0.000159073,-0.000812954,-0.001061033,-0.001127005,-0.001100737,-0.000659952,-0.000349346,-5.07e-05,0.000283303,0.000296201,0.00036005,0.000315122,8.55e-05,9.54e-05,3.78e-05,0.000100019,-0.067847915,0.021618005,0.016495305,-0.045444886,0.012006491,-0.013341583,21.0914478,14.39452192,17.46071698,16.99404684,17.9053619,17.17011108,48.5347127,1.0
92.28515625,0.3482886,0.36011013,0.46731737,0.54531246,0.7441802,0.54729366,0.48424718,0.42975286,0.35578972,0.32131705,0.3153391,0.40285206,0.28120083,2240.785685,2588.160326,5008.229006,0.065152761,-74.23831,82.84485,5.705929,26.35687,15.126291,8.957377,6.7426066,12.724293,-0.9176436,15.048645,4.682345,5.886749,-0.63321626,3.3487842,0.50703925,1.9241971,0.8646269,6.152952,4.971685,9.187868,0.001692685,0.001635748,0.000983567,0.00129352,0.001176831,0.000937098,0.001015377,0.00042258,-0.00029381,-1.04e-05,0.000317899,-0.000167429,-0.000583095,-0.000549697,-0.000572502,-0.000396733,-0.000103326,-0.000434666,-0.000772364,-0.000416109,0.073575107,-0.022436674,-0.041753128,0.033155185,-0.022922502,-0.036327049,22.67870075,15.42262811,17.70931031,17.88688084,19.05170654,18.55249864,48.35775889,1.0
143.5546875,0.43058684,0.4993192,0.37901574,0.4239041,0.46662703,0.28032818,0.26993746,0.31183138,0.49963704,0.4236729,0.41024238,0.44615474,0.32263434,2184.883783,2455.481145,4652.770666,0.072782404,-76.23334,93.43207,7.708888,16.831455,12.024805,3.8755286,5.224145,7.3042374,-7.644426,5.8216705,1.9155649,6.3140535,-2.1582077,2.1640656,-2.5514312,1.2315207,-4.328576,4.3406844,-0.43215984,4.5289493,0.027632834,1.45e-05,-0.001740036,-0.000711151,-0.001497035,0.000191774,-0.002077615,0.000256143,-0.001413205,-0.000145735,-0.001246331,0.000317252,-0.000803198,-0.000941467,4.51e-05,0.000529731,-0.001508973,-0.000370652,-0.001455258,-0.001659641,-0.034331016,-0.134348712,-0.068404341,0.094043586,-0.008064018,-0.018839886,22.00077505,16.90488145,19.78483588,19.44533733,19.29893648,18.96099874,47.63924995,1.0
112.3471467,0.31528094,0.4311714,0.45476332,0.3241384,0.40509742,0.3001096,0.3954342,0.32486272,0.30163503,0.3255948,0.3127041,0.4155196,0.19253753,2765.873533,2841.765653,6181.238823,0.11744942,-76.76363,76.9996,14.599518,16.75423,10.934958,4.526663,0.7204347,6.439966,-3.8970108,6.739506,-1.4664176,3.2332134,-1.5080366,0.002826292,-3.863781,-4.336805,-6.961289,2.2074065,-4.844886,2.061678,2.46e-06,6.31e-07,-3.23e-06,-1.82e-06,2.57e-06,2.76e-06,-1.56e-06,-3.33e-06,3.39e-07,3.45e-06,9.24e-07,-3.11e-06,-2.06e-06,2.36e-06,2.93e-06,-1.28e-06,-3.39e-06,4.29e-08,3.41e-06,1.21e-06,0.076243527,-0.070050148,0.049095194,-0.030260711,0.00456566,-0.015676741,20.60189212,15.96009698,19.42243713,18.65998682,19.73841567,18.673308,48.28448521,1.0
112.3471467,0.4536767,0.37115443,0.34152102,0.4205907,0.44727078,0.6766807,0.4360218,0.42508474,0.49166864,0.45656487,0.41790888,0.35936475,0.20870702,3320.416264,3051.394625,7239.951307,0.139526909,-43.321873,50.94609,8.607523,20.270884,11.234402,6.708766,5.8944016,7.647007,0.038164258,11.009975,2.4060285,8.033994,0.36828533,5.3445063,-0.2433839,3.6325645,-2.4088178,7.096795,3.6723294,6.611262,0.002181829,0.00293652,0.001377145,-0.000421142,-0.000976639,-0.00142449,-0.0010274,-0.000126734,0.000110485,1.18e-05,-0.000421656,-0.000570404,-0.000521979,-0.000597384,-0.00020403,-0.00010718,-0.000408933,-0.000282463,-8.72e-05,0.000206639,-0.014499248,0.029945142,-0.02274533,-0.000443476,-0.003382222,0.001178984,20.36921812,13.88709362,18.0328432,16.81134209,18.26266516,17.55296765,47.72590249,1.0
99.38401442,0.38402838,0.36389226,0.4528623,0.4923298,0.6631195,0.49270648,0.39849287,0.3691358,0.40624464,0.4115053,0.39709282,0.49035385,0.28233114,2955.260727,2933.239061,6529.954108,0.120187269,-24.096262,67.42589,7.166055,13.704066,5.976748,6.9234853,10.185058,7.9013042,-1.8898181,6.4745107,0.57108456,1.5866923,1.4148067,4.1718445,-2.0957894,3.283834,-2.0453901,1.9424546,0.65557396,5.1988034,0.000745965,-3.96e-05,-0.000751239,-0.000100734,0.000348887,0.000330512,-0.000318125,-0.000204044,0.000299394,-1.31e-05,-8.25e-05,-9.89e-05,-4.24e-06,0.000283903,-0.000109128,-0.00017266,6.81e-05,1.87e-05,0.000125408,-0.000122369,0.03949345,-0.014351974,0.040222031,0.033768015,0.005725207,-8.57e-05,18.77046466,14.78260126,16.36947569,16.70296745,16.69744899,17.16378464,46.051581,1.0
151.9990809,0.34212068,0.32989538,0.44399098,0.36835432,0.50013286,0.50825405,0.38047117,0.4302737,0.4644873,0.5042848,0.3870345,0.34939036,0.23588797,2679.12972,2719.138231,5835.888316,0.113386168,-30.500992,75.08791,0.61865634,18.369877,6.4612164,8.262024,3.289255,8.097424,-5.2586503,7.317768,3.7979033,1.3320564,0.25673157,3.5625548,-4.1486297,2.2130375,-1.7568513,1.24076,-1.1829895,3.7527556,0.001442637,0.000923192,-0.000308228,-0.000144857,-0.000177587,-0.000409013,-9.02e-05,-0.000141388,-0.000434899,-0.000165746,-5.03e-05,-0.0002756,-0.000154886,-3.8e-05,-0.000134069,6.84e-05,0.00032348,0.000267765,0.00015408,-3.7e-05,0.049835534,0.024658108,-0.051791801,0.002037743,0.001127395,-0.000907475,18.48738849,14.7840229,17.82572398,17.40488782,17.90019682,18.04244008,47.02169119,1.0
172.265625,0.4283922,0.44229937,0.47685328,0.42211267,0.4455727,0.46764183,0.57206273,0.46578875,0.40171513,0.49718955,0.49564126,0.52819306,0.24285199,1025.980845,1528.029472,2072.810564,0.031124676,-177.57402,141.4367,17.737028,16.88625,7.8278794,11.123082,0.038570687,5.748058,0.09681481,2.9163013,-0.3820773,-0.9717054,-2.1472015,1.5227764,1.0911108,2.1296575,-1.5318434,-1.308585,-1.8226142,0.7610481,-0.041119576,-0.027560784,0.001604771,0.006249934,0.004510451,0.001693708,-0.000441265,-0.00232259,0.001294157,0.003262052,0.001874065,0.001685889,-0.00018586,4.46e-05,0.002612094,0.002821207,0.001629751,0.000429901,0.000226776,2.45e-05,0.026034834,0.019207878,0.03852432,0.016727266,0.018695775,0.011126512,21.25215808,15.20401768,17.19654095,17.51120471,17.99368696,16.93007842,48.54871691,0.0
89.10290948,0.40064937,0.29165015,0.37371916,0.3220378,0.5670926,0.30829915,0.22919993,0.24356323,0.3014387,0.4895126,0.25891086,0.31731412,0.11329527,2341.521105,2460.581608,4979.835417,0.105983893,-145.42308,83.00654,7.1451025,35.932693,0.09693979,-1.6497376,-5.076691,-4.6303315,-11.24883,-3.4335961,-6.474908,-2.003332,-4.157884,-1.5330113,-5.8609924,-2.5542767,-5.7169523,0.48462892,-9.014725,-2.9448454,1.02e-08,0.0,1.59e-10,1.91e-09,0.0,-8.77e-10,4.78e-10,2.23e-09,1.83e-09,-1.2e-09,-9.57e-10,-1.28e-09,3.99e-11,6.78e-10,1.59e-10,9.57e-10,-1.59e-10,4.78e-10,-3.19e-10,-2.39e-10,0.106058625,0.010340987,-0.044694694,0.080468682,0.00023542,-0.003319988,21.96248973,16.57364247,21.62200623,21.61913296,21.09507669,21.14276714,47.86319816,0.0
